-0.9	0.4	0.4	0.1	-0.1	0.4
-0.9	0.384617903073158	0.384617903073158	0.234617903073158	0.134617903073158	0.154148368778935
-0.9	0.267455499889725	0.267455499889725	0.192455499889724	0.142455499889725	0.139425519536035
-0.9	0.203387857983117	0.203387857983117	0.165887857983117	0.140887857983117	0.136661021329681
-0.9	0.171240428812348	0.171240428812348	0.152490428812348	0.139990428812348	0.135649917047352
-0.9	0.155843903391816	0.155843903391816	0.146468903391816	0.140218903391816	0.135862331028068
-0.9	0.148241226972873	0.148241226972873	0.143553726972873	0.140428726972873	0.136014426983269
0.3	0.7	-0.3	0	0.75	0
0.3	0.352890546272184	-0.147109453727816	0.00289054627218364	0.377890546272184	0.346865552662037
0.3	0.338379180562015	0.088379180562015	0.163379180562015	0.350879180562015	0.354463494698745
0.3	0.337455446821457	0.212455446821457	0.249955446821457	0.343705446821457	0.349545023760891
0.3	0.337672276298832	0.275172276298832	0.293922276298832	0.340797276298832	0.347040992362654
0.3	0.339549686177781	0.308299686177781	0.317674686177781	0.341112186177781	0.347497112336209
0.3	0.340693645105356	0.325068645105356	0.329756145105356	0.341474895105356	0.348118911915875
-0.3	0.05	-0.1	0.7	0.3	0.6
-0.3	0.303678705979335	0.228678705979335	0.628678705979336	0.428678705979335	0.441444717520255
-0.3	0.362701225782633	0.325201225782633	0.525201225782633	0.425201225782633	0.423965271541816
-0.3	0.387820381869107	0.369070381869107	0.469070381869107	0.419070381869107	0.416837625014767
-0.3	0.400620880394578	0.391245880394578	0.441245880394578	0.416245880394578	0.413803370328626
-0.3	0.40910903529367	0.40442153529367	0.42942153529367	0.41692153529367	0.414398429414429
-0.3	0.413620889331827	0.411277139331827	0.423777139331827	0.417527139331827	0.414864886667027
-0.3	0.3	0.7	0.8	0.6	0.8
-0.3	0.522338382462867	0.722338382462867	0.772338382462867	0.672338382462867	0.680605895543982
-0.3	0.585274522287342	0.685274522287342	0.710274522287342	0.660274522287342	0.659315471790078
-0.3	0.612566128356567	0.662566128356567	0.675066128356567	0.650066128356567	0.64850722154926
-0.3	0.626713196323407	0.651713196323407	0.657963196323407	0.645463196323407	0.643797304871486
-0.3	0.637039865400498	0.649539865400498	0.652664865400498	0.646414865400498	0.644711711840256
-0.3	0.64261468307499	0.64886468307499	0.65042718307499	0.64730218307499	0.645530521140608
0.3	0.4	0.3	0.45	0.5	0
0.3	0.201941617651669	0.151941617651669	0.226941617651669	0.251941617651669	0.232994118200231
0.3	0.209743927627035	0.184743927627035	0.222243927627035	0.234743927627035	0.238097755131299
0.3	0.217898335518139	0.205398335518139	0.224148335518139	0.230398335518139	0.234793954132879
0.3	0.222431428711711	0.216181428711711	0.225556428711711	0.228681428711711	0.233111963677138
0.3	0.22588623248278	0.22276123248278	0.22744873248278	0.22901123248278	0.233418345523965
0.3	0.227751506199387	0.226189006199387	0.228532756199387	0.229314006199387	0.233720698562495
-0.9	0.7	0.6	0.6	-0.65	0
-0.9	0.347514224633488	0.297514224633488	0.297514224633488	-0.327485775366512	-0.298293043981482
-0.9	0.0344992419363005	0.00949924193630045	0.00949924193630045	-0.3030007580637	-0.304827026671718
-0.9	-0.127453519148645	-0.139953519148645	-0.139953519148645	-0.296203519148645	-0.300597303089446
-0.9	-0.209013556734203	-0.215263556734203	-0.215263556734203	-0.293388556734203	-0.298443918612925
-0.9	-0.251314853909183	-0.254439853909183	-0.254439853909183	-0.293502353909183	-0.298836167596292
-0.9	-0.272642014539188	-0.274204514539188	-0.274204514539188	-0.293735764539188	-0.299523984417464
-0.3	0.2	0.2	0.2	0.4	0.1
-0.3	0.147798144247926	0.147798144247926	0.147798144247926	0.247798144247926	0.235777309751157
-0.3	0.184767147926765	0.184767147926765	0.184767147926765	0.234767147926765	0.236417060022539
